episode,step,avg_reward,loss,epsilon,L_spawn
41020,606208,13.840000467300415,9.610284805297852,0.9986515950515014,0.2
42660,631296,14.165999822616577,7.4562578201293945,0.9985918103539181,0.2
43060,637952,11.284999923706055,8.86892318725586,0.9985780143935182,0.2
43280,641024,11.361001167297363,9.489763259887695,0.9985734157824067,0.2
44160,655360,14.330000562667847,8.994424819946289,0.9985412260975857,0.2
44280,657408,16.111999845504762,8.445164680480957,0.99853662765589,0.2
44400,659456,8.138996620178222,8.638799667358398,0.998532029235371,0.2
44500,660992,9.736998920440675,7.1310272216796875,0.9985274308360284,0.2
44560,662016,10.65499786376953,8.075692176818848,0.9985228324578621,0.2
45060,670208,12.280000715255737,8.531610488891602,0.9985044391569589,0.2
45360,675328,14.434000253677368,7.3674421310424805,0.9984952426335629,0.2
45440,676352,14.367000875473023,8.309744834899902,0.9984906444036286,0.2
45480,676864,13.751000900268554,8.309744834899902,0.9984906444036286,0.2
45560,677888,12.505001840591431,8.309744834899902,0.9984906444036286,0.2
45740,680960,14.213000574111938,7.358556270599365,0.9984814480072863,0.2
46100,686080,14.526000442504882,8.182050704956055,0.9984722516956457,0.2
47820,710656,13.797000856399537,8.053084373474121,0.9984170756044907,0.2
50040,742400,7.27200140953064,7.438083648681641,0.9983435122259028,0.2
51500,763904,14.18600025177002,8.661872863769531,0.9982975378667306,0.2
52040,772096,13.625999708175659,7.7404680252075195,0.9982791487158688,0.2
52420,778240,12.092000570297241,7.407808303833008,0.9982653570750194,0.2
52780,783872,12.818002891540527,7.254036903381348,0.9982515656247072,0.2
52940,786432,16.310999841690062,7.5921525955200195,0.9982469685169443,0.2
53620,797696,9.24100085258484,6.89278507232666,0.9982193863149421,0.2
53980,802816,11.875999841690064,6.849788188934326,0.9982101924169678,0.2
54420,809472,12.11500072479248,7.045928955078125,0.998191804875054,0.2
55520,824832,13.573001136779785,7.683049201965332,0.9981596274917168,0.2
55580,825856,8.851997709274292,15.109710693359375,0.9981550308073437,0.2
55820,828928,14.039999942779541,7.306400299072266,0.9981504341441391,0.2
56200,834560,11.30299958229065,10.12160873413086,0.9981366442815348,0.2
57500,855040,12.630999898910522,3.8238582611083984,0.9980906794487642,0.2
57980,862208,9.257998456954956,4.42423152923584,0.998076890411696,0.2
58060,863232,10.881999254226685,4.435989856719971,0.9980722941083403,0.2
58520,869376,14.5559996509552,4.494283676147461,0.9980585053252732,0.2
58900,875520,14.955000362396241,4.567150592803955,0.9980447167327038,0.2
60360,897024,12.348999261856079,2.6756346225738525,0.9979987561332558,0.2
61200,908800,12.454001092910767,3.163881778717041,0.9979711807895205,0.2
61280,909824,14.843999853134155,3.5920162200927734,0.9979665849729745,0.2
63220,937472,15.070999832153321,3.577296257019043,0.9979068412838077,0.2
63800,946688,15.323999814987182,3.895448923110962,0.9978838638941763,0.2
64620,959488,11.999000387191773,3.0215797424316406,0.997856291724987,0.2
65820,976896,12.630999813079834,3.5335073471069336,0.9978195300178104,0.2
67160,994816,14.912999172210693,3.2668681144714355,0.9977781747160773,0.2
67600,1000960,9.076003322601318,4.65200662612915,0.9977643899963916,0.2
69700,1033216,13.657999877929688,2.97784686088562,0.9976908747076846,0.2
70880,1050624,11.485999994277954,3.3070249557495117,0.9976541190945836,0.2
71140,1054720,13.624000453948975,3.4073002338409424,0.9976449304028887,0.2
71340,1057792,13.928001117706298,3.5474753379821777,0.9976357417958244,0.2
71980,1068032,10.975001230239869,3.422722816467285,0.9976127706484175,0.2
73280,1086976,8.934001474380493,4.411178112030029,0.9975714239159655,0.2
73920,1096192,8.580999269485474,4.532350540161133,0.9975484542495154,0.2
74360,1102336,15.55699984550476,3.3814611434936523,0.9975346727035133,0.2
77040,1143296,10.812000904083252,3.6665396690368652,0.9974428005957601,0.2
77300,1147392,10.221001577377319,3.5855891704559326,0.9974336138503715,0.2
77500,1150976,4.269001455307007,3.8436098098754883,0.9974290205094071,0.2
79180,1174016,9.507000150680541,3.713547945022583,0.997373902067745,0.2
79220,1174528,10.703999977111817,3.713547945022583,0.997373902067745,0.2
79920,1183232,13.3130011177063,2.8864541053771973,0.9973555299307267,0.2
80920,1197056,9.818002634048462,3.728577136993408,0.997323379505274,0.2
81680,1207808,14.346001195907593,2.972919464111328,0.9973004155501918,0.2
82900,1228288,11.61400115966797,2.940645217895508,0.9972544892262909,0.2
83380,1235456,12.72800154685974,3.650458574295044,0.9972361192889183,0.2
84440,1250816,15.951999883651734,2.5415689945220947,0.997203972712748,0.2
85500,1265664,12.227999496459962,2.8215699195861816,0.997171827172844,0.2
86680,1282560,12.779001626968384,3.3703675270080566,0.9971304987155911,0.2
86780,1284096,13.704000329971313,3.3703675270080566,0.9971304987155911,0.2
88340,1307136,11.595,2.8982152938842773,0.9970753967703971,0.2
89060,1317888,12.653001651763915,3.479914665222168,0.9970524385252627,0.2
91260,1351680,14.515999965667724,2.593181848526001,0.9969789756931463,0.2
91300,1352192,13.413000745773315,3.7326886653900146,0.9969743844458631,0.2
92600,1372160,11.821999130249024,3.0517072677612305,0.9969330641717568,0.2
94580,1401344,14.735000200271607,3.4003944396972656,0.9968642008538703,0.2
95340,1411584,15.386001071929932,3.2432732582092285,0.9968412474716456,0.2
98400,1455104,13.725000820159913,3.257322311401367,0.9967448490375445,0.2
103140,1522688,13.049000597000122,2.797703742980957,0.9965933846180658,0.2
103720,1530880,16.206999711990356,2.80415678024292,0.9965750268585779,0.2
106220,1566208,12.966004610061646,3.2747950553894043,0.9964970101532687,0.2
106940,1577472,15.9760005569458,3.8626694679260254,0.9964694763037351,0.2
107380,1584640,11.446000661849975,2.727694034576416,0.9964557096642612,0.2
108520,1601536,14.263000288009643,3.0682215690612793,0.996418999555484,0.2
108660,1603584,12.140000343322754,4.102047920227051,0.9964144108869802,0.2
108740,1604608,12.144999799728394,3.726754903793335,0.9964098222396081,0.2
109960,1621504,12.846002788543702,2.496680736541748,0.9963731138213547,0.2
110400,1627648,11.72500093460083,3.5314273834228516,0.9963593485131687,0.2
110680,1631744,13.750000629425049,3.1464507579803467,0.9963501717466967,0.2
112580,1659904,12.011999740600587,9.615398406982422,0.9962859367479301,0.2
112620,1660416,8.408000183105468,9.615398406982422,0.9962859367479301,0.2
113740,1674752,16.2389999294281,4.742494583129883,0.9962538208015321,0.2
114520,1686016,12.589996919631957,4.864933490753174,0.9962262936714757,0.2
116040,1708544,14.832001399993896,5.051482677459717,0.9961758292417842,0.2
117500,1731072,12.530998802185058,3.854517936706543,0.996125367368398,0.2
117760,1734144,15.19500144958496,4.3253631591796875,0.9961207800521173,0.2
118160,1739776,10.486001567840576,4.273139953613281,0.996107018230027,0.2
119260,1756160,12.426998748779297,4.74070930480957,0.9960703209672803,0.2
119900,1765376,14.497000741958619,4.55692720413208,0.9960519728428922,0.2
120380,1773056,11.072002487182617,4.207267761230469,0.996033625056486,0.2
120820,1779200,12.857999830245971,4.8041276931762695,0.996019864438478,0.2
121740,1792000,16.264999828338624,3.3687872886657715,0.9959923437727856,0.2
121920,1794560,14.524000072479248,4.609917640686035,0.9959831703865366,0.2
125440,1843712,15.950000858306884,4.3944292068481445,0.9958730963415162,0.2
125600,1845760,14.846000509262085,5.2779951095581055,0.995868510186984,0.2
126060,1852928,14.63600046157837,4.575084209442139,0.9958547518501064,0.2
126360,1857536,11.660000152587891,3.5671205520629883,0.9958455797311201,0.2
126700,1862656,11.381997756958008,4.612102508544922,0.9958318217110363,0.2
126900,1866240,10.91300157546997,5.211513519287109,0.9958226498032433,0.2
128000,1884160,11.138002691268921,4.652885437011719,0.9957859630168235,0.2
128040,1884672,12.253000860214234,3.4155759811401367,0.9957813772635541,0.2
128080,1885184,12.325001611709595,3.4155759811401367,0.9957813772635541,0.2
128200,1886720,12.120001411437988,5.501130104064941,0.9957767915314027,0.2
128560,1891840,16.035999956130983,3.396728754043579,0.9957676201304542,0.2
129180,1900544,13.593000831604003,4.55484676361084,0.9957492775819702,0.2
129220,1901056,14.605000877380371,5.020556926727295,0.995744691997643,0.2
130060,1913344,12.705000419616699,3.9115970134735107,0.995717178935141,0.2
130320,1916928,11.768001098632812,4.725670337677002,0.9957125934986333,0.2
130540,1920000,11.82799874305725,4.063913345336914,0.9957034226889677,0.2
131000,1926144,13.700000247955323,4.191009044647217,0.9956896666328425,0.2
131460,1933312,12.937002763748168,2.7629613876342773,0.995675910766763,0.2
132860,1953280,10.132999868392945,5.281416416168213,0.9956300592523493,0.2
134300,1974272,13.38600124359131,4.837118148803711,0.9955842098494274,0.2
134920,1983488,15.185999975204467,3.764594554901123,0.9955612859397454,0.2
135200,1988096,12.708000574111939,4.253961563110352,0.9955521165236674,0.2
135360,1990656,11.738000860214234,4.3056135177612305,0.9955475318472984,0.2
136440,2006528,12.13700075149536,4.5735602378845215,0.9955108551964121,0.2
136920,2014208,4.6240018939971925,4.748775482177734,0.9954925173776694,0.2
137100,2016768,12.76099988937378,4.339709281921387,0.995487932975764,0.2
137240,2018816,13.77200138092041,4.552709579467773,0.9954833485949705,0.2
137840,2027520,8.520000171661376,4.505411148071289,0.9954650112829134,0.2
139320,2046976,9.59999695777893,5.180819988250732,0.9954191694805562,0.2
142780,2098176,14.023000230789185,3.3184974193573,0.99530457421027,0.2
143400,2106368,10.416001691818238,4.8474531173706055,0.9952862401913284,0.2
143680,2109952,14.802000360488892,4.640247821807861,0.9952770733085038,0.2
144900,2126848,15.273000507354736,3.2556943893432617,0.9952404066214949,0.2
144960,2127872,16.964000120162964,3.2556943893432617,0.9952404066214949,0.2
146020,2144256,11.571001338958741,4.619756698608398,0.9952037412853117,0.2
146360,2148864,13.110001487731934,4.7837324142456055,0.9951899921324927,0.2
146640,2152960,11.202001705169678,4.169417381286621,0.9951808261361413,0.2
146680,2153472,14.013000497817993,4.169417381286621,0.9951808261361413,0.2
149440,2193408,9.844999055862427,4.4452385902404785,0.9950937533812189,0.2
149540,2194944,12.27999906539917,4.228908538818359,0.9950891708156853,0.2
150140,2203136,15.513000354766845,3.875462532043457,0.9950708407645843,0.2
150220,2204160,13.838001356124877,4.056983470916748,0.995066258304567,0.2
150780,2212352,17.101000003814697,3.5575058460235596,0.9950479286755262,0.2
151920,2228736,14.819000158309937,5.249861717224121,0.9950112704303617,0.2
151960,2229248,16.071000146865845,5.249861717224121,0.9950112704303617,0.2
152720,2238976,12.31400047302246,3.2611734867095947,0.9949883597129454,0.2
153720,2251776,13.994000034332275,4.517616271972656,0.994960867548388,0.2
154360,2259968,10.62800066947937,2.9968552589416504,0.9949425398606988,0.2
154680,2264576,13.978000764846803,5.555695533752441,0.9949333761434567,0.2
156100,2286080,15.206000051498414,3.7174549102783203,0.994882977207264,0.2
156360,2290176,14.1789999294281,3.894502639770508,0.9948738140386116,0.2
156600,2293248,12.87399745941162,4.130002021789551,0.9948692324859338,0.2
157020,2298368,14.021001462936402,3.023016929626465,0.9948554879544927,0.2
159640,2336256,13.632998456954956,2.9099864959716797,0.9947730247533687,0.2
160980,2355200,13.605000476837159,4.151778221130371,0.9947317957160959,0.2
163960,2397184,10.318003234863282,3.4109373092651367,0.9946356012742016,0.2
164000,2397696,10.064001293182374,3.4109373092651367,0.9946356012742016,0.2
164500,2404352,13.456999845504761,3.111729621887207,0.9946218599704726,0.2
164540,2404864,14.398999900817872,4.531317710876465,0.9946172795780834,0.2
164620,2405888,14.61299674987793,4.531317710876465,0.9946172795780834,0.2
165380,2419200,14.466999921798706,4.451995849609375,0.9945852174219703,0.2
165780,2424320,13.586000061035156,3.377293109893799,0.9945760569957742,0.2
166440,2434048,13.929000158309936,3.5974135398864746,0.9945531562994023,0.2
167580,2449408,12.041002244949341,3.6774380207061768,0.9945210962103462,0.2
168040,2455552,9.278996057510376,3.8332102298736572,0.9945073564885523,0.2
168260,2458112,10.567999744415284,3.5618693828582764,0.9944981967794787,0.2
168720,2464768,14.652999668121337,22.290739059448242,0.9944844573740499,0.2
170720,2494464,12.411000938415528,6.454648494720459,0.9944203426584567,0.2
170780,2495488,12.73999966621399,5.62054443359375,0.994415763194087,0.2
171080,2500096,12.463002090454102,5.229193687438965,0.9944066043286148,0.2
172240,2516992,13.466999607086182,3.7911062240600586,0.9943699697102774,0.2
175200,2560512,14.163999700546265,4.097275733947754,0.9942692314688034,0.2
176640,2582528,13.419998416900635,6.3659987449646,0.9942234447328738,0.2
178180,2603520,15.151999921798707,5.811191558837891,0.9941730817586749,0.2
178340,2605568,13.755000219345092,7.516664028167725,0.994168503432981,0.2
179060,2615296,11.971002416610718,4.9460649490356445,0.9941501903410438,0.2
181560,2649600,14.948000946044921,4.690729141235352,0.9940723634636465,0.2
181620,2650624,15.921999893188477,5.613487720489502,0.9940677856017764,0.2
183200,2671616,16.08699998855591,4.521353721618652,0.9940220081425583,0.2
183280,2672640,14.267000427246094,4.521353721618652,0.9940220081425583,0.2
184280,2688000,16.10700050354004,3.5251247882843018,0.9939853876930069,0.2
184840,2695168,14.861999683380127,4.682228088378906,0.9939716553722484,0.2
185120,2698752,10.98799963951111,3.737499475479126,0.9939625005971416,0.2
185500,2704896,13.927000274658203,4.041119575500488,0.9939487685925779,0.2
185640,2706944,13.682000732421875,4.750977993011475,0.993944191299882,0.2
185840,2710016,13.699999437332153,4.055551052093506,0.9939350367777275,0.2
186400,2718720,8.399000053405763,3.339665412902832,0.9939167279863655,0.2
189380,2761728,15.62000002861023,4.640690803527832,0.9938206123646977,0.2
190560,2778624,13.23100019454956,4.4218339920043945,0.9937839993347043,0.2
190680,2780160,10.352002210617066,6.573599815368652,0.9937794228007971,0.2
193040,2812416,13.521001472473145,5.983989715576172,0.9937062011245069,0.2
194420,2834432,11.823001413345336,4.356654167175293,0.9936604403164859,0.2
194780,2840064,14.384000387191772,4.691315174102783,0.9936467124850104,0.2
195020,2843648,14.068002262115478,3.607574939727783,0.9936375607027245,0.2
195120,2845184,13.72400013923645,3.9911952018737793,0.9936329848431905,0.2
195320,2847744,14.310999889373779,3.044557571411133,0.9936284090047292,0.2
196440,2864128,14.31699990272522,4.8010077476501465,0.9935918030556389,0.2
197020,2871296,10.682001056671142,4.680515289306641,0.9935780761724157,0.2
197320,2874880,9.942999210357666,4.314449310302734,0.9935689250222907,0.2
197760,2881024,14.353000068664551,3.122584819793701,0.993555198455137,0.2
199080,2903040,13.897000560760498,3.4781575202941895,0.9935048693313467,0.2
199340,2906624,15.103999977111817,4.8993072509765625,0.9934957188554785,0.2
200440,2921984,9.97899871826172,6.803777694702148,0.9934636928536287,0.2
203380,2967552,7.897002048492432,5.3060407638549805,0.9933630464258054,0.2
204020,2976256,15.188000164031983,3.0414223670959473,0.9933401736597125,0.2
204700,2985472,12.20700083732605,4.177671432495117,0.9933218758260332,0.2
205960,3002880,11.976999416351319,4.197549819946289,0.9932807069326038,0.2
207320,3022848,12.673000535964967,5.369298934936523,0.9932395397454472,0.2
207400,3023872,13.45200156211853,5.9665117263793945,0.9932349657188633,0.2
209100,3048960,11.595000076293946,5.722601890563965,0.9931800790428302,0.2
209260,3052032,10.344998168945313,4.078582286834717,0.9931709315583773,0.2
210220,3065856,9.600000009536743,5.102879524230957,0.9931434896105218,0.2
210560,3070464,15.706999912261963,4.717336654663086,0.9931297689209347,0.2
210660,3072000,13.020000219345093,4.717336654663086,0.9931297689209347,0.2
210740,3073536,12.264000930786132,3.8718063831329346,0.993125195399863,0.2
210780,3074048,10.04300006866455,3.8718063831329346,0.993125195399863,0.2
211280,3081216,12.887001276016235,3.0634326934814453,0.9931069015261931,0.2
212580,3097600,11.900001468658447,2.6280910968780518,0.9930703147897946,0.2
213160,3106304,12.69300012588501,7.6224212646484375,0.9930520219270534,0.2
213580,3111936,13.427998657226562,7.440493106842041,0.9930383025011303,0.2
214220,3120640,11.354999599456788,3.9966583251953125,0.993020010228072,0.2
215020,3132416,13.21399995803833,1.845862627029419,0.9929925724502693,0.2
215800,3143168,14.271000080108642,2.611969470977783,0.9929697082145567,0.2
216900,3157504,14.970000782012939,3.122455596923828,0.9929376991690133,0.2
217800,3170816,13.586999244689942,3.5322465896606445,0.9929056911553029,0.2
218720,3183616,14.5190003490448,2.2490286827087402,0.9928782565362094,0.2
221080,3215872,12.508000450134277,4.628875732421875,0.9928051012578571,0.2
221460,3222016,14.091001224517822,4.7169013023376465,0.9927913852432457,0.2
222440,3237888,10.580000562667847,3.1641483306884766,0.992759381946063,0.2
224500,3267584,13.620000143051147,3.0571961402893066,0.9926908069259733,0.2
224900,3273216,15.767000150680541,2.9610400199890137,0.9926770924903857,0.2
225880,3287552,14.270000715255737,7.241530895233154,0.9926450928775068,0.2
226240,3292672,11.850000286102295,18.23833656311035,0.992635950320436,0.2
226380,3294720,12.801001377105713,10.932451248168945,0.9926313790734776,0.2
227900,3316224,16.368000030517578,5.208756923675537,0.9925810967463026,0.2
228240,3321344,11.142003202438355,6.9896159172058105,0.9925719547786551,0.2
228960,3331584,12.173001222610473,6.366630554199219,0.9925491002279109,0.2
229040,3332608,15.341999797821044,7.8358001708984375,0.9925445293809111,0.2
229900,3345920,13.913000898361206,6.528006553649902,0.9925171047409482,0.2
233400,3398656,13.798001022338868,5.860733985900879,0.9923982733905157,0.2
234220,3409920,17.483999938964843,3.8672735691070557,0.9923754228388871,0.2
234420,3412480,12.902000198364258,6.685196876525879,0.9923662827655576,0.2
235320,3425792,9.642000455856323,8.52569580078125,0.9923388630506629,0.2
235480,3428352,15.028000793457032,4.574542045593262,0.9923342931718389,0.2
235540,3429376,15.344999828338622,3.093302011489868,0.9923297233140599,0.2
236320,3441152,14.188999891281128,8.38698959350586,0.9923023046093261,0.2
236600,3444736,12.84500054359436,3.9132018089294434,0.9922977348988595,0.2
237860,3462144,12.991999349594117,8.05632495880127,0.9922566084516401,0.2
238060,3464704,8.053001899719238,6.024423122406006,0.9922520389516116,0.2
238660,3472384,13.791000461578369,4.716186046600342,0.9922337611619296,0.2
241640,3517952,12.624000873565674,7.135268211364746,0.9921332393367789,0.2
241980,3522560,14.010000705718994,5.289849281311035,0.9921241014940316,0.2
242280,3527168,14.46799958229065,3.532785654067993,0.9921103948877147,0.2
242360,3528192,13.540999422073364,3.532785654067993,0.9921103948877147,0.2
243960,3549696,15.623000001907348,4.030899524688721,0.9920601389513003,0.2
244040,3550720,13.929998426437377,4.030899524688721,0.9920601389513003,0.2
244260,3553280,13.40400152206421,4.288268566131592,0.9920555703560453,0.2
245700,3572736,13.944000368118287,4.097261905670166,0.9920098855606299,0.2
246200,3580928,15.169000329971313,3.567990303039551,0.9919916122315372,0.2
247880,3606016,9.236002502441407,4.586455345153809,0.9919367942638585,0.2
248560,3616256,13.347001218795777,3.9703516960144043,0.9919139543380573,0.2
248860,3620864,13.563000898361206,6.737706184387207,0.9919048185149901,0.2
249000,3622912,7.883999528884888,4.235547065734863,0.9919002506350105,0.2
249620,3630592,14.220999746322631,6.387052536010742,0.9918819793254491,0.2
250060,3637248,11.021003427505493,5.173158168792725,0.9918682760641504,0.2
250900,3649536,12.8569993019104,6.318451881408691,0.9918408701094992,0.2
250960,3650560,12.320002384185791,5.274555683135986,0.9918363025240121,0.2
251280,3655168,17.83699999809265,5.768986225128174,0.9918271674161414,0.2
251320,3655680,14.803001623153687,5.768986225128174,0.9918271674161414,0.2
252860,3677696,15.142999076843262,6.199182510375977,0.9917769258267815,0.2
253540,3686400,14.979999828338624,2.853299379348755,0.991758656788926,0.2
254760,3703808,11.837998876571655,3.4816184043884277,0.9917175526841616,0.2
255280,3711488,11.72900074005127,3.836214065551758,0.99169928473999,0.2
255740,3717632,13.876000232696533,4.918395042419434,0.9916855840026929,0.2
255780,3718144,15.246001892089843,4.918395042419434,0.9916855840026929,0.2
256200,3724288,13.313000965118409,5.96724271774292,0.991671883454677,0.2
256420,3727872,12.200001945495606,4.6406989097595215,0.9916627498611549,0.2
256560,3729920,13.967000732421875,5.334453105926514,0.99165818309594,0.2
256600,3730432,13.978000707626343,5.334453105926514,0.99165818309594,0.2
256940,3735040,10.116001195907593,5.341578006744385,0.9916490496286022,0.2
257620,3744256,13.830001134872436,6.500843048095703,0.9916262163282896,0.2
258840,3761152,13.890999813079834,3.4537672996520996,0.9915896841413446,0.2
259620,3772416,14.829999618530273,3.4430434703826904,0.9915668522079572,0.2
260000,3777536,15.57299988746643,4.311807632446289,0.9915531533002704,0.2
260220,3781120,13.019000244140624,3.8301801681518555,0.9915440208002884,0.2
260260,3781632,13.113000898361205,3.8301801681518555,0.9915440208002884,0.2
260560,3786240,12.703001308441163,4.315706729888916,0.9915348883844194,0.2
261600,3802112,13.612000045776368,5.535017967224121,0.9914983595620583,0.2
262200,3809792,12.633000621795654,5.799321174621582,0.9914800956555359,0.2
262240,3810304,10.991001415252686,5.799321174621582,0.9914800956555359,0.2
262620,3814912,17.020000171661376,6.825796604156494,0.9914709638284365,0.2
262800,3817472,12.658001174926758,6.913318634033203,0.9914663979464269,0.2
263460,3828224,12.063999652862549,4.563016891479492,0.991439003095925,0.2
264160,3840000,8.718999547958374,4.145285129547119,0.9914161746320569,0.2
264400,3843584,12.187000207901,4.739901542663574,0.9914070433936892,0.2
264660,3848192,10.831999969482421,4.917668342590332,0.991397912239423,0.2
266420,3873280,13.648000993728637,6.497284889221191,0.9913385617866107,0.2
266800,3878400,13.78300097465515,4.010889053344727,0.9913294312630805,0.2
267200,3884544,11.751001939773559,4.99251651763916,0.9913157356354627,0.2
267480,3889664,14.112000122070313,6.645204544067383,0.9913020401970557,0.2
268980,3913216,12.910000200271606,3.9301633834838867,0.9912518252083243,0.2
269720,3924480,12.886001625061034,5.211256980895996,0.9912244362866043,0.2
270240,3931648,10.301002025604248,6.578713417053223,0.9912107421095355,0.2
270520,3935232,15.159999961853027,4.724400520324707,0.9912016127632626,0.2
271040,3942912,12.691999998092651,5.412008285522461,0.9911833543229679,0.2
271180,3944960,14.77499979019165,4.199322700500488,0.9911787897654459,0.2
272560,3963904,15.548000469207764,5.898398399353027,0.9911377096936604,0.2
273100,3973632,13.017000226974487,3.893697500228882,0.9911148881672495,0.2
273300,3976704,12.266000356674194,4.959405899047852,0.9911103239250252,0.2
273340,3977216,11.641000957489014,4.959405899047852,0.9911103239250252,0.2
273520,3979776,14.194000644683838,6.309723854064941,0.9911011955036335,0.2
274220,3990528,11.488001394271851,5.237689018249512,0.9910783748179832,0.2
274340,3992064,14.185000410079956,4.845548629760742,0.9910738107439087,0.2
274660,3996672,15.170000629425049,4.603264808654785,0.9910646826588143,0.2
275580,4008960,10.764002437591552,4.172956466674805,0.9910372989079625,0.2
275940,4014080,15.969999856948853,5.739289283752441,0.9910281711591531,0.2
276200,4018176,15.233000040054321,5.335365295410156,0.9910190434944129,0.2
276240,4018688,15.007998142242432,7.248879432678223,0.9910144796935686,0.2
277460,4036608,13.471001167297363,3.6144511699676514,0.990977970043419,0.2
277640,4038656,12.93600001335144,5.02048397064209,0.9909734064317245,0.2
278620,4052480,13.654000949859618,6.944003105163574,0.99094146173831,0.2
282560,4110848,15.026000423431396,15.894952774047852,0.9908091304067321,0.2
282720,4113408,12.474999017715454,8.748741149902344,0.9908045675725711,0.2
282880,4115968,9.92500129699707,8.036043167114258,0.9908000047594226,0.2
283160,4119040,17.471999912261964,13.958054542541504,0.990790879196163,0.2
284600,4137984,9.63499927520752,7.927667617797852,0.9907498152015921,0.2
